2012-06-25;Paint;1
2012-06-25;Subassembly;61
2012-06-26;Debur and Polish;1
2012-06-26;Final Assembly;19
2012-06-26;Frame Forming;28
2012-06-26;Frame Welding;10
2012-06-26;Specialized Paint;1
2012-06-26;Subassembly;91
2012-06-27;Final Assembly;10
2012-06-27;Frame Forming;15
2012-06-27;Frame Welding;5
2012-06-27;Subassembly;50
2012-06-28;Final Assembly;20
2012-06-28;Frame Forming;30
2012-06-28;Frame Welding;10
2012-06-28;Subassembly;100
2012-06-29;Debur and Polish;1
2012-06-29;Final Assembly;11
2012-06-29;Frame Forming;16
2012-06-29;Frame Welding;6
2012-06-29;Paint;1
2012-06-29;Subassembly;51
2012-06-30;Final Assembly;12
2012-06-30;Frame Forming;18
2012-06-30;Frame Welding;6
2012-06-30;Subassembly;60
2012-07-01;Final Assembly;20
2012-07-01;Frame Forming;30
2012-07-01;Frame Welding;10
2012-07-01;Subassembly;100
2012-07-02;Final Assembly;18
2012-07-02;Frame Forming;27
2012-07-02;Frame Welding;9
2012-07-02;Subassembly;90
2012-07-03;Debur and Polish;230
2012-07-03;Final Assembly;6914
2012-07-03;Frame Forming;11844
2012-07-03;Frame Welding;3447
2012-07-03;Paint;158
2012-07-03;Specialized Paint;72
2012-07-03;Subassembly;35050
2012-07-04;Final Assembly;16
2012-07-04;Frame Forming;24
2012-07-04;Frame Welding;8
2012-07-04;Subassembly;80
2012-07-05;Final Assembly;12
2012-07-05;Frame Forming;18
2012-07-05;Frame Welding;6
2012-07-05;Subassembly;60
2012-07-06;Final Assembly;18
2012-07-06;Frame Forming;27
2012-07-06;Frame Welding;9
2012-07-06;Subassembly;90
2012-07-07;Final Assembly;14
2012-07-07;Frame Forming;21
2012-07-07;Frame Welding;7
2012-07-07;Subassembly;70
2012-07-08;Debur and Polish;1
2012-07-08;Final Assembly;25
2012-07-08;Frame Forming;37
2012-07-08;Frame Welding;13
2012-07-08;Specialized Paint;1
2012-07-08;Subassembly;121
2012-07-09;Debur and Polish;2
2012-07-09;Final Assembly;24
2012-07-09;Frame Forming;35
2012-07-09;Frame Welding;13
2012-07-09;Paint;1
2012-07-09;Specialized Paint;1
2012-07-09;Subassembly;112
2012-07-10;Final Assembly;16
2012-07-10;Frame Forming;24
2012-07-10;Frame Welding;8
2012-07-10;Subassembly;80
2012-07-11;Final Assembly;16
2012-07-11;Frame Forming;24
2012-07-11;Frame Welding;8
2012-07-11;Subassembly;80
2012-07-12;Final Assembly;8
2012-07-12;Frame Forming;12
2012-07-12;Frame Welding;4
2012-07-12;Subassembly;40
2012-07-13;Final Assembly;10
2012-07-13;Frame Forming;15
2012-07-13;Frame Welding;5
2012-07-13;Subassembly;50
2012-07-14;Final Assembly;18
2012-07-14;Frame Forming;27
2012-07-14;Frame Welding;9
2012-07-14;Subassembly;90
2012-07-15;Debur and Polish;2
2012-07-15;Final Assembly;26
2012-07-15;Frame Forming;38
2012-07-15;Frame Welding;14
2012-07-15;Specialized Paint;2
2012-07-15;Subassembly;122
2012-07-16;Debur and Polish;2
2012-07-16;Final Assembly;22
2012-07-16;Frame Forming;32
2012-07-16;Frame Welding;12
2012-07-16;Paint;2
2012-07-16;Subassembly;102
2012-07-17;Final Assembly;24
2012-07-17;Frame Forming;36
2012-07-17;Frame Welding;12
2012-07-17;Subassembly;120
2012-07-18;Final Assembly;10
2012-07-18;Frame Forming;15
2012-07-18;Frame Welding;5
2012-07-18;Subassembly;50
2012-07-19;Debur and Polish;1
2012-07-19;Final Assembly;21
2012-07-19;Frame Forming;31
2012-07-19;Frame Welding;11
2012-07-19;Specialized Paint;1
2012-07-19;Subassembly;101
2012-07-20;Debur and Polish;1
2012-07-20;Final Assembly;17
2012-07-20;Frame Forming;25
2012-07-20;Frame Welding;9
2012-07-20;Paint;1
2012-07-20;Subassembly;81
2012-07-21;Debur and Polish;2
2012-07-21;Final Assembly;24
2012-07-21;Frame Forming;35
2012-07-21;Frame Welding;13
2012-07-21;Paint;2
2012-07-21;Subassembly;112
2012-07-22;Debur and Polish;1
2012-07-22;Final Assembly;25
2012-07-22;Frame Forming;37
2012-07-22;Frame Welding;13
2012-07-22;Paint;1
2012-07-22;Subassembly;121
2012-07-23;Debur and Polish;1
2012-07-23;Final Assembly;21
2012-07-23;Frame Forming;31
2012-07-23;Frame Welding;11
2012-07-23;Specialized Paint;1
2012-07-23;Subassembly;101
2012-07-24;Debur and Polish;2
2012-07-24;Final Assembly;22
2012-07-24;Frame Forming;32
2012-07-24;Frame Welding;12
2012-07-24;Paint;2
2012-07-24;Subassembly;102
2012-07-25;Debur and Polish;1
2012-07-25;Final Assembly;11
2012-07-25;Frame Forming;16
2012-07-25;Frame Welding;6
2012-07-25;Specialized Paint;1
2012-07-25;Subassembly;51
2012-07-26;Debur and Polish;1
2012-07-26;Final Assembly;23
2012-07-26;Frame Forming;34
2012-07-26;Frame Welding;12
2012-07-26;Paint;1
2012-07-26;Subassembly;111
2012-07-27;Debur and Polish;2
2012-07-27;Final Assembly;24
2012-07-27;Frame Forming;35
2012-07-27;Frame Welding;13
2012-07-27;Paint;1
2012-07-27;Specialized Paint;1
2012-07-27;Subassembly;112
2012-07-28;Debur and Polish;1
2012-07-28;Final Assembly;27
2012-07-28;Frame Forming;40
2012-07-28;Frame Welding;14
2012-07-28;Paint;1
2012-07-28;Subassembly;131
2012-07-29;Final Assembly;22
2012-07-29;Frame Forming;33
2012-07-29;Frame Welding;11
2012-07-29;Subassembly;110
2012-07-30;Final Assembly;16
2012-07-30;Frame Forming;24
2012-07-30;Frame Welding;8
2012-07-30;Subassembly;80
2012-07-31;Final Assembly;12
2012-07-31;Frame Forming;18
2012-07-31;Frame Welding;6
2012-07-31;Subassembly;60
2012-08-01;Final Assembly;16
2012-08-01;Frame Forming;24
2012-08-01;Frame Welding;8
2012-08-01;Subassembly;80
2012-08-02;Final Assembly;24
2012-08-02;Frame Forming;36
2012-08-02;Frame Welding;12
2012-08-02;Subassembly;120
2012-08-03;Debur and Polish;250
2012-08-03;Final Assembly;5432
2012-08-03;Frame Forming;9231
2012-08-03;Frame Welding;2730
2012-08-03;Paint;144
2012-08-03;Specialized Paint;106
2012-08-03;Subassembly;27265
2012-08-04;Debur and Polish;1
2012-08-04;Final Assembly;15
2012-08-04;Frame Forming;22
2012-08-04;Frame Welding;8
2012-08-04;Paint;1
2012-08-04;Subassembly;71
2012-08-05;Debur and Polish;2
2012-08-05;Final Assembly;18
2012-08-05;Frame Forming;26
2012-08-05;Frame Welding;10
2012-08-05;Paint;1
2012-08-05;Specialized Paint;1
2012-08-05;Subassembly;82
2012-08-06;Debur and Polish;1
2012-08-06;Final Assembly;13
2012-08-06;Frame Forming;19
2012-08-06;Frame Welding;7
2012-08-06;Specialized Paint;1
2012-08-06;Subassembly;61
2012-08-07;Final Assembly;8
2012-08-07;Frame Forming;12
2012-08-07;Frame Welding;4
2012-08-07;Subassembly;40
2012-08-08;Final Assembly;8
2012-08-08;Frame Forming;12
2012-08-08;Frame Welding;4
2012-08-08;Subassembly;40
2012-08-09;Final Assembly;4
2012-08-09;Frame Forming;6
2012-08-09;Frame Welding;2
2012-08-09;Subassembly;20
2012-08-10;Debur and Polish;1
2012-08-10;Final Assembly;19
2012-08-10;Frame Forming;28
2012-08-10;Frame Welding;10
2012-08-10;Paint;1
2012-08-10;Subassembly;91
2012-08-11;Debur and Polish;2
2012-08-11;Final Assembly;20
2012-08-11;Frame Forming;29
2012-08-11;Frame Welding;11
2012-08-11;Specialized Paint;2
2012-08-11;Subassembly;92
2012-08-12;Final Assembly;18
2012-08-12;Frame Forming;27
2012-08-12;Frame Welding;9
2012-08-12;Subassembly;90
2012-08-13;Final Assembly;16
2012-08-13;Frame Forming;24
2012-08-13;Frame Welding;8
2012-08-13;Subassembly;80
2012-08-14;Debur and Polish;1
2012-08-14;Final Assembly;15
2012-08-14;Frame Forming;22
2012-08-14;Frame Welding;8
2012-08-14;Specialized Paint;1
2012-08-14;Subassembly;71
2012-08-15;Debur and Polish;1
2012-08-15;Final Assembly;23
2012-08-15;Frame Forming;34
2012-08-15;Frame Welding;12
2012-08-15;Paint;1
2012-08-15;Subassembly;111
2012-08-16;Final Assembly;20
2012-08-16;Frame Forming;30
2012-08-16;Frame Welding;10
2012-08-16;Subassembly;100
2012-08-17;Final Assembly;8
2012-08-17;Frame Forming;12
2012-08-17;Frame Welding;4
2012-08-17;Subassembly;40
2012-08-18;Final Assembly;10
2012-08-18;Frame Forming;15
2012-08-18;Frame Welding;5
2012-08-18;Subassembly;50
2012-08-19;Final Assembly;10
2012-08-19;Frame Forming;15
2012-08-19;Frame Welding;5
2012-08-19;Subassembly;50
2012-08-20;Debur and Polish;2
2012-08-20;Final Assembly;20
2012-08-20;Frame Forming;29
2012-08-20;Frame Welding;11
2012-08-20;Specialized Paint;2
2012-08-20;Subassembly;92
2012-08-21;Final Assembly;18
2012-08-21;Frame Forming;27
2012-08-21;Frame Welding;9
2012-08-21;Subassembly;90
2012-08-22;Final Assembly;14
2012-08-22;Frame Forming;21
2012-08-22;Frame Welding;7
2012-08-22;Subassembly;70
2012-08-23;Debur and Polish;1
2012-08-23;Final Assembly;11
2012-08-23;Frame Forming;16
2012-08-23;Frame Welding;6
2012-08-23;Paint;1
2012-08-23;Subassembly;51
2012-08-24;Final Assembly;10
2012-08-24;Frame Forming;15
2012-08-24;Frame Welding;5
2012-08-24;Subassembly;50
2012-08-25;Debur and Polish;1
2012-08-25;Final Assembly;15
2012-08-25;Frame Forming;22
2012-08-25;Frame Welding;8
2012-08-25;Specialized Paint;1
2012-08-25;Subassembly;71
2012-08-26;Debur and Polish;1
2012-08-26;Final Assembly;19
2012-08-26;Frame Forming;28
2012-08-26;Frame Welding;10
2012-08-26;Specialized Paint;1
2012-08-26;Subassembly;91
2012-08-27;Final Assembly;12
2012-08-27;Frame Forming;18
2012-08-27;Frame Welding;6
2012-08-27;Subassembly;60
2012-08-28;Debur and Polish;1
2012-08-28;Final Assembly;21
2012-08-28;Frame Forming;31
2012-08-28;Frame Welding;11
2012-08-28;Specialized Paint;1
2012-08-28;Subassembly;101
2012-08-29;Final Assembly;6
2012-08-29;Frame Forming;9
2012-08-29;Frame Welding;3
2012-08-29;Subassembly;30
2012-08-30;Final Assembly;4
2012-08-30;Frame Forming;6
2012-08-30;Frame Welding;2
2012-08-30;Subassembly;20
2012-08-31;Debur and Polish;1
2012-08-31;Final Assembly;15
2012-08-31;Frame Forming;22
2012-08-31;Frame Welding;8
2012-08-31;Specialized Paint;1
2012-08-31;Subassembly;71
2012-09-01;Final Assembly;18
2012-09-01;Frame Forming;27
2012-09-01;Frame Welding;9
2012-09-01;Subassembly;90
2012-09-02;Debur and Polish;164
2012-09-02;Final Assembly;3950
2012-09-02;Frame Forming;4536
2012-09-02;Frame Welding;1910
2012-09-02;Paint;134
2012-09-02;Specialized Paint;30
2012-09-02;Subassembly;16845
2012-09-03;Debur and Polish;1
2012-09-03;Final Assembly;17
2012-09-03;Frame Forming;25
2012-09-03;Frame Welding;9
2012-09-03;Paint;1
2012-09-03;Subassembly;81
2012-09-04;Debur and Polish;1
2012-09-04;Final Assembly;15
2012-09-04;Frame Forming;22
2012-09-04;Frame Welding;8
2012-09-04;Specialized Paint;1
2012-09-04;Subassembly;71
2012-09-05;Final Assembly;14
2012-09-05;Frame Forming;21
2012-09-05;Frame Welding;7
2012-09-05;Subassembly;70
2012-09-06;Debur and Polish;1
2012-09-06;Final Assembly;7
2012-09-06;Frame Forming;10
2012-09-06;Frame Welding;4
2012-09-06;Specialized Paint;1
2012-09-06;Subassembly;31
2012-09-07;Debur and Polish;2
2012-09-07;Final Assembly;16
2012-09-07;Frame Forming;23
2012-09-07;Frame Welding;9
2012-09-07;Paint;2
2012-09-07;Subassembly;72
2012-09-08;Debur and Polish;1
2012-09-08;Final Assembly;15
2012-09-08;Frame Forming;22
2012-09-08;Frame Welding;8
2012-09-08;Specialized Paint;1
2012-09-08;Subassembly;71
2012-09-09;Debur and Polish;1
2012-09-09;Final Assembly;15
2012-09-09;Frame Forming;22
2012-09-09;Frame Welding;8
2012-09-09;Paint;1
2012-09-09;Subassembly;71
2012-09-10;Final Assembly;6
2012-09-10;Frame Forming;9
2012-09-10;Frame Welding;3
2012-09-10;Subassembly;30
2012-09-11;Debur and Polish;1
2012-09-11;Final Assembly;9
2012-09-11;Frame Forming;13
2012-09-11;Frame Welding;5
2012-09-11;Paint;1
2012-09-11;Subassembly;41
2012-09-12;Final Assembly;14
2012-09-12;Frame Forming;21
2012-09-12;Frame Welding;7
2012-09-12;Subassembly;70
2012-09-13;Final Assembly;24
2012-09-13;Frame Forming;36
2012-09-13;Frame Welding;12
2012-09-13;Subassembly;120
2012-09-14;Debur and Polish;3
2012-09-14;Final Assembly;29
2012-09-14;Frame Forming;42
2012-09-14;Frame Welding;16
2012-09-14;Specialized Paint;3
2012-09-14;Subassembly;133
2012-09-15;Debur and Polish;1
2012-09-15;Final Assembly;13
2012-09-15;Frame Forming;19
2012-09-15;Frame Welding;7
2012-09-15;Specialized Paint;1
2012-09-15;Subassembly;61
2012-09-16;Final Assembly;12
2012-09-16;Frame Forming;18
2012-09-16;Frame Welding;6
2012-09-16;Subassembly;60
2012-09-17;Final Assembly;18
2012-09-17;Frame Forming;27
2012-09-17;Frame Welding;9
2012-09-17;Subassembly;90
2012-09-18;Debur and Polish;1
2012-09-18;Final Assembly;13
2012-09-18;Frame Forming;19
2012-09-18;Frame Welding;7
2012-09-18;Paint;1
2012-09-18;Subassembly;61
2012-09-19;Debur and Polish;1
2012-09-19;Final Assembly;15
2012-09-19;Frame Forming;22
2012-09-19;Frame Welding;8
2012-09-19;Paint;1
2012-09-19;Subassembly;71
2012-09-20;Debur and Polish;4
2012-09-20;Final Assembly;28
2012-09-20;Frame Forming;40
2012-09-20;Frame Welding;16
2012-09-20;Paint;1
2012-09-20;Specialized Paint;3
2012-09-20;Subassembly;124
2012-09-21;Debur and Polish;1
2012-09-21;Final Assembly;19
2012-09-21;Frame Forming;28
2012-09-21;Frame Welding;10
2012-09-21;Paint;1
2012-09-21;Subassembly;91
2012-09-22;Debur and Polish;2
2012-09-22;Final Assembly;22
2012-09-22;Frame Forming;32
2012-09-22;Frame Welding;12
2012-09-22;Paint;1
2012-09-22;Specialized Paint;1
2012-09-22;Subassembly;102
2012-09-23;Debur and Polish;1
2012-09-23;Final Assembly;15
2012-09-23;Frame Forming;22
2012-09-23;Frame Welding;8
2012-09-23;Paint;1
2012-09-23;Subassembly;71
2012-09-24;Debur and Polish;1
2012-09-24;Final Assembly;15
2012-09-24;Frame Forming;22
2012-09-24;Frame Welding;8
2012-09-24;Paint;1
2012-09-24;Subassembly;71
2012-09-25;Debur and Polish;2
2012-09-25;Final Assembly;20
2012-09-25;Frame Forming;29
2012-09-25;Frame Welding;11
2012-09-25;Paint;1
2012-09-25;Specialized Paint;1
2012-09-25;Subassembly;92
2012-09-26;Debur and Polish;1
2012-09-26;Final Assembly;15
2012-09-26;Frame Forming;22
2012-09-26;Frame Welding;8
2012-09-26;Paint;1
2012-09-26;Subassembly;71
2012-09-27;Debur and Polish;3
2012-09-27;Final Assembly;21
2012-09-27;Frame Forming;30
2012-09-27;Frame Welding;12
2012-09-27;Paint;3
2012-09-27;Subassembly;93
2012-09-28;Final Assembly;6
2012-09-28;Frame Forming;9
2012-09-28;Frame Welding;3
2012-09-28;Subassembly;30
2012-09-29;Final Assembly;12
2012-09-29;Frame Forming;18
2012-09-29;Frame Welding;6
2012-09-29;Subassembly;60
2012-09-30;Final Assembly;12
2012-09-30;Frame Forming;18
2012-09-30;Frame Welding;6
2012-09-30;Subassembly;60
2012-10-01;Final Assembly;24
2012-10-01;Frame Forming;36
2012-10-01;Frame Welding;12
2012-10-01;Subassembly;120
2012-10-02;Final Assembly;10
2012-10-02;Frame Forming;15
2012-10-02;Frame Welding;5
2012-10-02;Subassembly;50
2012-10-03;Debur and Polish;329
2012-10-03;Final Assembly;6349
2012-10-03;Frame Forming;10278
2012-10-03;Frame Welding;3170
2012-10-03;Paint;268
2012-10-03;Specialized Paint;61
2012-10-03;Subassembly;29845
2012-10-04;Final Assembly;8
2012-10-04;Frame Forming;12
2012-10-04;Frame Welding;4
2012-10-04;Subassembly;40
2012-10-05;Final Assembly;12
2012-10-05;Frame Forming;18
2012-10-05;Frame Welding;6
2012-10-05;Subassembly;60
2012-10-06;Final Assembly;2
2012-10-06;Frame Forming;3
2012-10-06;Frame Welding;1
2012-10-06;Subassembly;10
2012-10-07;Final Assembly;12
2012-10-07;Frame Forming;18
2012-10-07;Frame Welding;6
2012-10-07;Subassembly;60
2012-10-08;Debur and Polish;1
2012-10-08;Final Assembly;19
2012-10-08;Frame Forming;28
2012-10-08;Frame Welding;10
2012-10-08;Paint;1
2012-10-08;Subassembly;91
2012-10-09;Debur and Polish;1
2012-10-09;Final Assembly;11
2012-10-09;Frame Forming;16
2012-10-09;Frame Welding;6
2012-10-09;Specialized Paint;1
2012-10-09;Subassembly;51
2012-10-10;Debur and Polish;1
2012-10-10;Final Assembly;15
2012-10-10;Frame Forming;22
2012-10-10;Frame Welding;8
2012-10-10;Specialized Paint;1
2012-10-10;Subassembly;71
2012-10-11;Debur and Polish;1
2012-10-11;Final Assembly;9
2012-10-11;Frame Forming;13
2012-10-11;Frame Welding;5
2012-10-11;Specialized Paint;1
2012-10-11;Subassembly;41
2012-10-12;Final Assembly;14
2012-10-12;Frame Forming;21
2012-10-12;Frame Welding;7
2012-10-12;Subassembly;70
2012-10-13;Debur and Polish;1
2012-10-13;Final Assembly;23
2012-10-13;Frame Forming;34
2012-10-13;Frame Welding;12
2012-10-13;Specialized Paint;1
2012-10-13;Subassembly;111
2012-10-14;Final Assembly;12
2012-10-14;Frame Forming;18
2012-10-14;Frame Welding;6
2012-10-14;Subassembly;60
2012-10-15;Final Assembly;8
2012-10-15;Frame Forming;12
2012-10-15;Frame Welding;4
2012-10-15;Subassembly;40
2012-10-16;Final Assembly;10
2012-10-16;Frame Forming;15
2012-10-16;Frame Welding;5
2012-10-16;Subassembly;50
2012-10-17;Final Assembly;6
2012-10-17;Frame Forming;9
2012-10-17;Frame Welding;3
2012-10-17;Subassembly;30
2012-10-18;Debur and Polish;2
2012-10-18;Final Assembly;18
2012-10-18;Frame Forming;26
2012-10-18;Frame Welding;10
2012-10-18;Paint;1
2012-10-18;Specialized Paint;1
2012-10-18;Subassembly;82
2012-10-19;Final Assembly;12
2012-10-19;Frame Forming;18
2012-10-19;Frame Welding;6
2012-10-19;Subassembly;60
2012-10-20;Debur and Polish;1
2012-10-20;Final Assembly;15
2012-10-20;Frame Forming;22
2012-10-20;Frame Welding;8
2012-10-20;Specialized Paint;1
2012-10-20;Subassembly;71
2012-10-21;Debur and Polish;1
2012-10-21;Final Assembly;9
2012-10-21;Frame Forming;13
2012-10-21;Frame Welding;5
2012-10-21;Paint;1
2012-10-21;Subassembly;41
2012-10-22;Debur and Polish;1
2012-10-22;Final Assembly;19
2012-10-22;Frame Forming;28
2012-10-22;Frame Welding;10
2012-10-22;Specialized Paint;1
2012-10-22;Subassembly;91
2012-10-23;Debur and Polish;1
2012-10-23;Final Assembly;15
2012-10-23;Frame Forming;22
2012-10-23;Frame Welding;8
2012-10-23;Paint;1
2012-10-23;Subassembly;71
2012-10-24;Final Assembly;8
2012-10-24;Frame Forming;12
2012-10-24;Frame Welding;4
2012-10-24;Subassembly;40
2012-10-25;Debur and Polish;1
2012-10-25;Final Assembly;11
2012-10-25;Frame Forming;16
2012-10-25;Frame Welding;6
2012-10-25;Paint;1
2012-10-25;Subassembly;51
2012-10-26;Final Assembly;20
2012-10-26;Frame Forming;30
2012-10-26;Frame Welding;10
2012-10-26;Subassembly;100
2012-10-27;Final Assembly;16
2012-10-27;Frame Forming;24
2012-10-27;Frame Welding;8
2012-10-27;Subassembly;80
2012-10-28;Final Assembly;12
2012-10-28;Frame Forming;18
2012-10-28;Frame Welding;6
2012-10-28;Subassembly;60
2012-10-29;Final Assembly;28
2012-10-29;Frame Forming;42
2012-10-29;Frame Welding;14
2012-10-29;Subassembly;140
2012-10-30;Final Assembly;12
2012-10-30;Frame Forming;18
2012-10-30;Frame Welding;6
2012-10-30;Subassembly;60
2012-10-31;Final Assembly;12
2012-10-31;Frame Forming;18
2012-10-31;Frame Welding;6
2012-10-31;Subassembly;60
2012-11-01;Debur and Polish;1
2012-11-01;Final Assembly;19
2012-11-01;Frame Forming;28
2012-11-01;Frame Welding;10
2012-11-01;Paint;1
2012-11-01;Subassembly;91
2012-11-02;Debur and Polish;167
2012-11-02;Final Assembly;4403
2012-11-02;Frame Forming;6392
2012-11-02;Frame Welding;1327
2012-11-02;Paint;125
2012-11-02;Specialized Paint;42
2012-11-02;Subassembly;16695
2012-11-03;Debur and Polish;1
2012-11-03;Final Assembly;19
2012-11-03;Frame Forming;28
2012-11-03;Frame Welding;10
2012-11-03;Specialized Paint;1
2012-11-03;Subassembly;91
2012-11-04;Debur and Polish;1
2012-11-04;Final Assembly;33
2012-11-04;Frame Forming;49
2012-11-04;Frame Welding;17
2012-11-04;Specialized Paint;1
2012-11-04;Subassembly;161
2012-11-05;Final Assembly;6
2012-11-05;Frame Forming;9
2012-11-05;Frame Welding;3
2012-11-05;Subassembly;30
2012-11-06;Debur and Polish;2
2012-11-06;Final Assembly;28
2012-11-06;Frame Forming;41
2012-11-06;Frame Welding;15
2012-11-06;Paint;1
2012-11-06;Specialized Paint;1
2012-11-06;Subassembly;132
2012-11-07;Debur and Polish;1
2012-11-07;Final Assembly;13
2012-11-07;Frame Forming;19
2012-11-07;Frame Welding;7
2012-11-07;Paint;1
2012-11-07;Subassembly;61
2012-11-08;Debur and Polish;1
2012-11-08;Final Assembly;35
2012-11-08;Frame Forming;52
2012-11-08;Frame Welding;18
2012-11-08;Specialized Paint;1
2012-11-08;Subassembly;171
2012-11-09;Debur and Polish;5
2012-11-09;Final Assembly;27
2012-11-09;Frame Forming;38
2012-11-09;Frame Welding;16
2012-11-09;Paint;2
2012-11-09;Specialized Paint;3
2012-11-09;Subassembly;115
2012-11-10;Debur and Polish;2
2012-11-10;Final Assembly;16
2012-11-10;Frame Forming;23
2012-11-10;Frame Welding;9
2012-11-10;Paint;2
2012-11-10;Subassembly;72
2012-11-11;Debur and Polish;2
2012-11-11;Final Assembly;22
2012-11-11;Frame Forming;32
2012-11-11;Frame Welding;12
2012-11-11;Paint;2
2012-11-11;Subassembly;102
2012-11-12;Debur and Polish;1
2012-11-12;Final Assembly;29
2012-11-12;Frame Forming;43
2012-11-12;Frame Welding;15
2012-11-12;Specialized Paint;1
2012-11-12;Subassembly;141
2012-11-13;Debur and Polish;4
2012-11-13;Final Assembly;38
2012-11-13;Frame Forming;55
2012-11-13;Frame Welding;21
2012-11-13;Paint;2
2012-11-13;Specialized Paint;2
2012-11-13;Subassembly;174
2012-11-14;Final Assembly;24
2012-11-14;Frame Forming;36
2012-11-14;Frame Welding;12
2012-11-14;Subassembly;120
2012-11-15;Debur and Polish;1
2012-11-15;Final Assembly;33
2012-11-15;Frame Forming;49
2012-11-15;Frame Welding;17
2012-11-15;Paint;1
2012-11-15;Subassembly;161
2012-11-16;Debur and Polish;1
2012-11-16;Final Assembly;11
2012-11-16;Frame Forming;16
2012-11-16;Frame Welding;6
2012-11-16;Paint;1
2012-11-16;Subassembly;51
2012-11-17;Final Assembly;22
2012-11-17;Frame Forming;33
2012-11-17;Frame Welding;11
2012-11-17;Subassembly;110
2012-11-18;Debur and Polish;2
2012-11-18;Final Assembly;24
2012-11-18;Frame Forming;35
2012-11-18;Frame Welding;13
2012-11-18;Paint;1
2012-11-18;Specialized Paint;1
2012-11-18;Subassembly;112
2012-11-19;Debur and Polish;4
2012-11-19;Final Assembly;24
2012-11-19;Frame Forming;34
2012-11-19;Frame Welding;14
2012-11-19;Paint;1
2012-11-19;Specialized Paint;3
2012-11-19;Subassembly;104
2012-11-20;Debur and Polish;5
2012-11-20;Final Assembly;33
2012-11-20;Frame Forming;47
2012-11-20;Frame Welding;19
2012-11-20;Paint;3
2012-11-20;Specialized Paint;2
2012-11-20;Subassembly;145
2012-11-21;Final Assembly;28
2012-11-21;Frame Forming;42
2012-11-21;Frame Welding;14
2012-11-21;Subassembly;140
2012-11-22;Debur and Polish;1
2012-11-22;Final Assembly;7
2012-11-22;Frame Forming;10
2012-11-22;Frame Welding;4
2012-11-22;Specialized Paint;1
2012-11-22;Subassembly;31
2012-11-23;Debur and Polish;3
2012-11-23;Final Assembly;27
2012-11-23;Frame Forming;39
2012-11-23;Frame Welding;15
2012-11-23;Paint;3
2012-11-23;Subassembly;123
2012-11-24;Final Assembly;24
2012-11-24;Frame Forming;36
2012-11-24;Frame Welding;12
2012-11-24;Subassembly;120
2012-11-25;Debur and Polish;1
2012-11-25;Final Assembly;27
2012-11-25;Frame Forming;40
2012-11-25;Frame Welding;14
2012-11-25;Specialized Paint;1
2012-11-25;Subassembly;131
2012-11-26;Final Assembly;16
2012-11-26;Frame Forming;24
2012-11-26;Frame Welding;8
2012-11-26;Subassembly;80
2012-11-27;Debur and Polish;3
2012-11-27;Final Assembly;19
2012-11-27;Frame Forming;27
2012-11-27;Frame Welding;11
2012-11-27;Paint;1
2012-11-27;Specialized Paint;2
2012-11-27;Subassembly;83
2012-11-28;Debur and Polish;1
2012-11-28;Final Assembly;19
2012-11-28;Frame Forming;28
2012-11-28;Frame Welding;10
2012-11-28;Specialized Paint;1
2012-11-28;Subassembly;91
2012-11-29;Debur and Polish;1
2012-11-29;Final Assembly;21
2012-11-29;Frame Forming;31
2012-11-29;Frame Welding;11
2012-11-29;Paint;1
2012-11-29;Subassembly;101
2012-11-30;Debur and Polish;1
2012-11-30;Final Assembly;29
2012-11-30;Frame Forming;43
2012-11-30;Frame Welding;15
2012-11-30;Paint;1
2012-11-30;Subassembly;141
2012-12-01;Debur and Polish;1
2012-12-01;Final Assembly;15
2012-12-01;Frame Forming;22
2012-12-01;Frame Welding;8
2012-12-01;Specialized Paint;1
2012-12-01;Subassembly;71
2012-12-02;Final Assembly;14
2012-12-02;Frame Forming;21
2012-12-02;Frame Welding;7
2012-12-02;Subassembly;70
2012-12-03;Debur and Polish;123
2012-12-03;Final Assembly;3163
2012-12-03;Frame Forming;4859
2012-12-03;Frame Welding;1519
2012-12-03;Paint;112
2012-12-03;Specialized Paint;11
2012-12-03;Subassembly;15557
2012-12-04;Final Assembly;24
2012-12-04;Frame Forming;36
2012-12-04;Frame Welding;12
2012-12-04;Subassembly;120
2012-12-05;Debur and Polish;2
2012-12-05;Final Assembly;16
2012-12-05;Frame Forming;23
2012-12-05;Frame Welding;9
2012-12-05;Paint;1
2012-12-05;Specialized Paint;1
2012-12-05;Subassembly;72
2012-12-06;Final Assembly;16
2012-12-06;Frame Forming;24
2012-12-06;Frame Welding;8
2012-12-06;Subassembly;80
2012-12-07;Debur and Polish;1
2012-12-07;Final Assembly;15
2012-12-07;Frame Forming;22
2012-12-07;Frame Welding;8
2012-12-07;Specialized Paint;1
2012-12-07;Subassembly;71
2012-12-08;Final Assembly;4
2012-12-08;Frame Forming;6
2012-12-08;Frame Welding;2
2012-12-08;Subassembly;20
2012-12-09;Debur and Polish;2
2012-12-09;Final Assembly;20
2012-12-09;Frame Forming;29
2012-12-09;Frame Welding;11
2012-12-09;Paint;1
2012-12-09;Specialized Paint;1
2012-12-09;Subassembly;92
2012-12-10;Debur and Polish;2
2012-12-10;Final Assembly;22
2012-12-10;Frame Forming;32
2012-12-10;Frame Welding;12
2012-12-10;Paint;1
2012-12-10;Specialized Paint;1
2012-12-10;Subassembly;102
2012-12-11;Debur and Polish;4
2012-12-11;Final Assembly;22
